Time;Consumption;Grid consumption;Grid backflow;PV generation;Battery charging;Battery discharging
2022-04-03T12:00:00+02:00;90479.45254;67160.02738;0;20686.31127;0;2926.627158
2022-04-03T12:30:00+02:00;85382.71643;62129.4404;0;21452.70857;0;1958.974465
2022-04-03T13:00:00+02:00;89216.00731;70834.39195;0;10863.90107;0;7766.089631
2022-04-03T13:30:00+02:00;87662.2981;68513.17544;0;10742.40004;0;8990.136725
2022-04-03T14:00:00+02:00;84383.75409;71926.73409;0;4340.862857;0;8910.096729
2022-04-03T14:30:00+02:00;77188.00611;67737.56321;0;8011.281389;0;1237.984132
2022-04-03T15:00:00+02:00;80906.71925;68062.0869;0;11100.89437;0;1503.680115
2022-04-03T15:30:00+02:00;81771.40722;69980.16827;0;10765.69052;0;1046.133823
2022-04-03T16:00:00+02:00;66543.44926;58910.29688;0;7572.225862;0;74.98145172
2022-04-03T16:30:00+02:00;69172.67813;59255.80659;0;9726.309246;0;176.5808135
2022-04-03T17:00:00+02:00;60800.06909;53386.66929;0;7413.399802;0;0
2022-04-03T17:30:00+02:00;51615.19774;46346.15524;0;5269.0425;0;0
2022-04-03T18:00:00+02:00;30215.51856;25919.3881;0;4296.13046;0;0
2022-04-03T18:30:00+02:00;25866.06683;25866.06683;0;0;0;0
2022-04-03T19:00:00+02:00;25625.26595;25625.26595;0;0;0;0
2022-04-03T19:30:00+02:00;28359.65067;28359.65067;0;0;0;0
2022-04-03T20:00:00+02:00;28512.62111;28512.62111;0;0;0;0
2022-04-03T20:30:00+02:00;29344.3569;29344.16024;0;0;0;0
2022-04-03T21:00:00+02:00;28835.42365;28835.42365;0;0;0;0
2022-04-03T21:30:00+02:00;28905.83163;28905.83163;0;0;0;0
2022-04-03T22:00:00+02:00;28952.30258;28952.30258;0;0;0;0
2022-04-03T22:30:00+02:00;29393.47452;29393.47452;0;0;0;0
2022-04-03T23:00:00+02:00;29492.66214;29492.66214;0;0;0;0
2022-04-03T23:30:00+02:00;28300.50968;28300.50968;0;0;0;0
2022-04-04T00:00:00+02:00;28574.80636;28574.80636;0;0;0;0
2022-04-04T00:30:00+02:00;28247.59929;28247.59929;0;0;0;0
2022-04-04T01:00:00+02:00;29366.54925;29366.54925;0;0;0;0
2022-04-04T01:30:00+02:00;28177.45774;28177.45774;0;0;0;0
2022-04-04T02:00:00+02:00;53184.82861;53184.82861;0;0;24118.44634;0
2022-04-04T02:30:00+02:00;52566.88383;52566.88383;0;0;23443.4012;0
2022-04-04T03:00:00+02:00;31106.47464;31106.47464;0;0;2176.723816;3.393633333
2022-04-04T03:30:00+02:00;28835.12817;28835.12817;0;0;0;0
2022-04-04T04:00:00+02:00;29194.04143;29190.7206;0;0;0;0
2022-04-04T04:30:00+02:00;28826.72738;28826.72738;0;0;0;0
2022-04-04T05:00:00+02:00;28985.80087;28985.80087;0;0;0;0
2022-04-04T05:30:00+02:00;28639.61141;28638.6906;0;0;0;0
2022-04-04T06:00:00+02:00;29372.18409;29372.18409;0;0;0;0
2022-04-04T06:30:00+02:00;29630.29302;29630.29302;0;0;0;0
2022-04-04T07:00:00+02:00;29655.27913;29655.27913;0;0;0;0
2022-04-04T07:30:00+02:00;30475.39643;30475.39643;0;0;0;0
2022-04-04T08:00:00+02:00;39011.79041;38903.78436;0;108.0060515;0;0
2022-04-04T08:30:00+02:00;38536.48085;38164.75246;0;371.7283944;0;0
2022-04-04T09:00:00+02:00;87121.50775;72062.85937;0;1020.296556;0;14671.14298
2022-04-04T09:30:00+02:00;110821.6885;74760.53274;0;1509.838333;0;34008.1198
